N,E
10967535067,31
2630326272,7357472682,44744000
2364646426,5707733877,44513000
3851845952,7463593853,47034000
10652966241,5773998756,37551000
5619196093,5216298745,62166000
6478019209,10455475735,38787000
9559542840,4551948310,44499000
2522335041,3844907536,32146000
5610154971,3059808549,48293000
10683400303,206392151,30355000
1648312632,6497015237,47565000
6522969440,5109229047,42982000
7351674693,2992775859,39025000
5966486423,7229246635,28604000
1041782562,1766561410,49030000
2580219038,5362835546,57341000
7688093533,8677471366,42315000
4267570231,87502628,41337000
3124056300,9596518092,40659000
9435206323,3167970206,37480000
2421195235,6518067436,39619000
4613166300,2086807444,28585000
728453772,5778087097,45860000
6053315446,2944989279,49440000
5562095694,2649076536,29410000
8664323750,5146722924,48077000
9853816724,9548444486,33448000
7223294221,8013570622,34777000
7702759032,4708983738,27023000
4507418264,7718223598,36168000
3609162842,2223937156,42530000
10849660213,1011532222,38731000
1711030267,816063285,50656000
6036907046,8127186181,32630000
1342692740,10649513643,36894000
7840491147,10252363458,43841000
3457880592,3351111180,41040000
3707195572,5031526796,35096000
3478900713,603338384,37812000
8287259159,6081230022,39726000
525285590,8170376879,33397000
5741270372,7774313090,36980000
3582941524,3077797518,34006000
1659077144,7394165298,36933000
5732944236,8414578407,29657000
2705071263,2215246816,51906000
1663482260,1005914059,41614000
1922043813,5588024133,46415000
5788174427,572979701,42406000
4358082002,7948817157,47656000
1101686729,10697809592,52334000
2081211249,757654504,59092000
10555184926,211645754,23691000
8186256854,10149142824,53339000
5301145813,7392989289,28955000
928804237,1322413121,32459000
4510710824,4698427368,47539000
9675839258,7264500067,40129000
10804449847,3240169363,46365000
9010777731,4543696816,44127000
626822578,10953064601,44966000
2847252098,2681518499,28932000
7403807780,8131439689,55518000
3025523625,6521868512,34472000
2161080819,5976488965,37540000
10702678666,601839316,39287000
6492823354,7500771765,55970000
466917519,215385068,37534000
10526406556,3723979757,50066000
7453961236,4199088321,29505000
6247851920,1184628858,46518000
7220504515,9644194140,52672000
9815635652,3519855664,36603000
3430171793,2646818717,24843000
10481871406,9114036882,40459000
4591164060,10494430083,30179000
237899219,5491514478,44725000
2336426999,6010596206,38978000
6113935956,6814551983,35244000
4992992331,5449301247,57379000
8905706664,3619703074,45005000
8595440034,4950438174,49587000
9296206275,1929354607,42273000
6631942677,9452047715,37376000
5855324105,1632069282,36773000
9607952950,4345653254,38747000
10795009664,10211945812,34688000
9205176998,8113910740,51358000
5083613562,10095675397,45572000
9713925938,7349896764,55724000
9244301618,306438641,41571000
949935922,5176749177,41352000
1099044195,7245210969,49902000
4207477215,9564152082,44841000
2324858113,128569526,49071000
7592385627,2175393017,38281000
1815170176,4350078094,37457000
649675969,8403919835,24935000
4344218309,8281009155,39729000
10596456158,5047329600,44878000
10110050652,4167882153,37778000
88874167,2415012907,52357000
194198172,8315114234,40840000
10370822984,3383886691,34705000
10182784255,10423596549,40399000
2172299116,1691953936,37302000
1094580642,231112613,37280000
4422253871,4253332440,52090000
10399180804,8531624822,49952000
4938333787,1439183450,30992000
7826954766,3622222356,47235000
3438524960,10509345246,33848000
8953614987,31781742,32133000
3174652991,5527380389,48705000
9728411921,9478377468,36838000
10938440648,7237140226,34267000
3549145723,7632324937,35565000
182556543,9923872817,45526000
1291338130,2262166476,55650000
6024754476,2024591360,45106000
2952630454,5879085047,44992000
10065052453,7780497045,44271000
9518550769,2531840334,45004000
9547564934,1469529771,33494000
1055513278,5974889307,42365000
4773828546,5854065008,40079000
3062283912,4587371884,38280000
3231946319,6648382583,42687000
9994009274,2873935237,42680000
4988132370,7871544937,50286000
8303972143,794516635,39462000
10104939129,649307293,47770000
8292997735,10540269583,34041000
9047569410,1352144594,32822000
3980058325,2351175418,56108000
3573105590,3255706595,34070000
4419347383,3986259870,43212000
897397606,9179563014,51889000
8783871465,6432231418,42052000
2245168282,2645310590,57661000
9814486997,7964434302,37982000
1426089034,8726607138,29716000
4822944433,3549007133,48898000
9481914186,472519498,43748000
3022211041,3479850651,38073000
6431099128,10381735953,46757000
5636448901,8817392815,37338000
1938371071,9893815597,49215000
2560052418,5632268619,43623000
948351413,3677435475,46907000
3947831459,7833041779,30132000
6316038100,8310848128,49382000
2248662973,3594342219,40752000
3631335667,1894668130,59777000
8179490193,3886304632,38919000
1392483495,7693610390,39884000
2250806227,3158766043,50157000
2540600114,7007507978,34799000
1338740875,2736834262,35361000
1399201536,587187810,42072000
44370081,4904829725,45124000
1443132981,10483698681,42750000
1379693922,9930723475,37625000
7563553886,3321816919,39929000
4568665413,10812489450,36251000
4391114024,1469928713,46372000
1735202799,3378994219,29138000
5744959514,2631558549,52900000
4407997660,1312241467,28850000
3824235659,6384466298,24599000
6434432751,9716114066,48439000
9936025421,1464693780,30387000
654738876,6983555147,38504000
34775059,7038401111,50706000
9977106993,9037663516,40298000
8337146857,10382217264,26941000
10592353638,7446512683,35854000
8504940477,8594469583,49482000
307178936,9924569142,24529000
1501591082,4846652376,44573000
10244968634,2359638704,36875000
10447389743,5125338725,37092000
3575693043,8557567080,47851000
7806031475,2642874184,36693000
4319328845,10068504488,26595000
10334452251,10864161724,36771000
1214104657,3199606688,33270000
2615987170,10724947161,43772000
1347128066,10874457059,44627000
7893971623,9916637015,51739000
4013373727,1516370273,42501000
7038638596,7048861995,45483000
5330443894,2702422151,29564000
6014395476,6783334846,38173000
1482729979,6570697272,42916000
2753363790,653830401,41998000
3990936336,5078798133,50597000
6424764126,5034063953,33446000
9043243185,4705190947,41057000
1643512546,2338331862,56754000
1902865387,4986253728,32239000
2031277862,5801289578,43166000
9248077747,9830929763,45458000
5979395420,4307135979,43561000
8086470684,9892821019,37151000
8723628679,976634291,41460000
6088831334,5068069680,34533000
10627952445,5082505377,33664000
10487581241,7260705289,37334000
9212775941,2187545565,36710000
6737435426,4433861470,57016000
3627989116,1951651828,36602000
10373328874,3520703030,55236000
6731735580,4408620942,39736000
1036395247,3126725751,42850000
537421355,3021464227,28971000
1765370587,5367567324,43946000
5669178518,217248012,49371000
8190938622,3676639406,52940000
8950974075,8489773196,36667000
5621492561,9517794163,39666000
384895736,9071722764,39462000
998867097,2738063851,39811000
4151758773,10016117404,45155000
8642488520,2168774091,44197000
10059530253,8898378686,53179000
8812975406,7754776810,39741000
7611453334,297408606,54325000
3250203606,5452808611,52358000
9862640772,5459309192,39276000
1876566648,3487346428,54211000
1845121195,10895373924,43027000
419184568,8074931852,26718000
5720648356,2679932189,38789000
6715225903,1134833225,40281000
3837909033,10379452759,40337000
2775043734,51635168,29309000
4734428272,9710956921,37304000
2251194592,10839702465,58332000
10602314731,4161310797,42492000
9302967659,75733488,35322000
2815755799,10877381864,35379000
5687525659,6721868419,32937000
9318194796,6535344993,46500000
3448972543,4790264315,32754000
7014351101,4286884630,47362000
3683292525,9817299418,47916000
8081281161,3186795756,48666000
8164635164,2476033627,31550000
4546911119,2045481884,38518000
5662297558,10717427749,32454000
119949029,7709984806,38802000
3390209760,5789236066,35745000
7923992290,6514975636,50561000
8709508470,7109655357,33948000
1323275567,702465200,34249000
7364255195,9758562440,44338000
8065241694,7373114751,46474000
2158762844,8179326085,41040000
2614014355,9042260329,32328000
3730342994,8200325174,36861000
6531727125,4518538689,49686000
8712839423,6731534290,42528000
4104680479,9480922517,48764000
357955923,8707080634,46623000
2261211799,3046198174,43915000
5795824074,8398934625,24228000
3649238210,3018251731,42244000
5930588071,3423126966,54426000
1138998963,9846412160,47683000
5599992720,4309200008,31291000
9125134835,7680171122,31664000
1035562169,8145714428,31272000
2868674216,7480639511,32141000
2237242805,5259797766,45840000
3094760233,1836141957,34961000
5748219187,9746953249,41923000
6521483212,10477150689,50992000
8665461901,1125239239,37553000
1936206353,5310715042,34805000
8458555819,469148788,49093000
6361310751,5431962990,41410000
8914266494,9144671777,51388000
6000751884,5112421810,48429000
6648343885,4860276879,41859000
1901071798,4334189094,47434000
2769699569,6556377330,49432000
2104264348,6788645766,33823000
10949536433,1939349299,59541000
9657055005,1582597883,41020000
9783659232,9607594689,50825000
8869685601,219877829,44495000
1828817433,9324140983,41444000
2242934249,1020081121,39985000
7513427434,5179025639,54454000
3524308894,7066503996,29058000
3974893969,333522477,47805000
5336060443,4268742767,45568000
278529196,9846208345,41828000
5531028887,4544380921,42242000
4832562329,4196069731,46817000
3976269088,4067704127,38615000
2823895371,3307835701,41255000
10854002588,6958492997,39925000
2828361555,8053017360,31697000
8182280391,5000287784,39589000
4878988661,507865274,29718000
766656603,3283846529,30867000
6971110483,10389050276,30588000
7749024279,7562778012,42261000
2930245383,955624614,32638000
1399224967,2679999707,50103000
1766378328,9149559722,48103000
6974241821,8210223270,55330000
5425258986,8710789644,37635000
4542778505,6706519594,26397000
10296424896,4162960669,24484000
407297471,568160194,27071000
3224888327,8845403048,33636000
5486627881,824232820,38531000
7764042064,10024170704,29133000
4413168487,5797689040,48454000
5688340959,9470024547,42670000
8053222253,900241535,56984000
8706000482,1393874438,32214000
4049308483,1379281445,45157000
9666119274,9123991664,42254000
3217806699,9872712843,44290000
5463012796,671969924,43131000
6737952451,10657930219,38786000
3534067739,10441704659,40563000
5682485509,4569930327,48747000
247026594,8517354477,34716000
3689793734,9823036107,48104000
916567264,1355739830,50851000
4264757115,9795649466,44357000
1334751567,7672594198,33802000
7640674331,7832305204,27601000
10797295857,7085385819,37369000
8101199013,848814788,31207000
8518860837,10540908935,40343000
5477225819,7208116372,24350000
7391131950,1904330216,34855000
631805027,4894613032,47242000
4525273233,5111010947,45019000
4719695486,9116962337,30573000
4135650590,7406807291,36998000
8124208664,5362664206,47686000
9193026853,8665553943,47569000
7456156981,3483990132,47732000
4961873872,5176782973,29027000
237570407,2257813416,46964000
10522044287,6523914706,43883000
1377264350,5558666751,38882000
4020758075,4236626156,38273000
3266452160,4748980230,32722000
6606584055,578672593,43971000
1006804318,5782697794,40057000
6313393176,2678503638,58939000
23870613,10113570863,53748000
10475244228,7059890725,42348000
3337929506,2558180862,45543000
9806619023,10083183730,49933000
4560458375,6739699232,46151000
3040472236,182986917,47991000
1098310145,7815624416,45281000
5042847097,10220636882,40348000
9758356694,7349898013,44577000
9362089722,3164704473,36607000
666993361,9224955088,41262000
470376431,5511047403,34471000
7492558988,45024751,36462000
7794059090,6376542024,41971000
6266082773,10887766273,46676000
2939981677,1814880887,45453000
2794720782,452825125,39749000
578708963,5363852999,47673000
1495210737,8290674931,43874000
1685880296,6216161873,33693000
8599253459,10780799558,53039000
3447550217,709924634,40858000
1957009474,4771436203,46796000
9069192586,5235219169,38386000
177715417,4597333012,49428000
2856693478,4524372556,45435000
1353767563,759833535,54021000
7417631791,7802294764,48613000
9434996317,4109001324,51056000
9214862487,1585973324,38515000
3476558688,5775311303,45667000
7455870987,4899536491,32148000
1358166601,712527224,31231000
2225877043,3312888891,42767000
8620848276,6332611990,43958000
3980799662,7679521852,52718000
3439150646,436634414,37058000
4194016348,3901916659,39508000
10957177538,3214532737,27012000
8616575897,5172661288,42227000
8743273140,2731402210,45079000
8960945996,10686942188,24396000
8270682510,9277128196,40613000
1713695848,3666907729,30353000
5963126638,9038229127,24454000
7129795233,1928014189,35815000
4705573543,6593199987,44830000
1513396728,5778371202,52070000
1775644787,642870782,39254000
9325822103,8135058599,43473000
6980740328,6396260541,31965000
3386522249,5835453127,52914000
7137930229,1876121107,42981000
9235610706,4712121914,29568000
10116332087,5190785518,46973000
5202625567,7027217624,57079000
693857745,5869775985,35542000
4726097987,6510875909,26956000
4011782442,2168995632,36146000
1685603701,10012285342,53114000
9756709680,6366025490,42374000
1364528336,3889231175,53326000
8845471361,1575987071,40078000
10786448553,4024141487,50298000
5894095631,10524063756,47925000
5094018833,7538211494,49433000
10453958805,10630704280,47080000
5725108899,8944982488,43432000
5842459126,1810456788,52250000
3849809606,2892221005,30570000
9033960731,2675376501,49354000
2515086610,2506010654,42771000
1669787502,7635048708,41659000
3964464893,9084733945,49383000
8884380509,4040869703,50501000
4860105112,3917255215,32842000
10693356069,7587531217,52159000
8904934347,638772222,43415000
10427920252,574963232,42736000
9835687074,7480963291,30354000
3240735251,6640105015,31826000
10845998372,7665437898,50398000
3595411009,917442463,36422000
9854562617,7129207188,39674000
5054961785,3750697357,31992000
5637796794,9086141128,38986000
9805056273,5889112502,40723000
8158647128,4676884553,41594000
1653737130,5458298373,37392000
9006605353,7103028808,56310000
9274524849,8013396973,37457000
7435591822,10129548937,30304000
4335768470,10869922343,51692000
6246006624,9818260863,50809000
9960270505,5157521472,50734000
5469497406,5363763067,56984000
3190171046,5169088906,37943000
7423082160,9705256084,35655000
6693079510,2126552317,47842000
5638794269,3971590701,45319000
877689404,8802351303,41734000
9096062532,10068005497,41790000
391019197,1312410287,39519000
4988323231,3717078970,26558000
9210294554,1339801232,33078000
6538837754,5554550327,26815000
6437101407,1477317794,48854000
10194263843,4897840880,49528000
9446231995,5025043816,44638000
1886926336,6938384339,42527000
3328848016,10618857564,45000000
2892290221,4700561113,40109000
7265340059,6277851659,32394000
1234709157,6907930803,51124000
2682700367,6338147002,38548000
2629473350,227867326,34866000
7431478679,5953047581,50589000
10363699076,3844591944,30691000
2722660214,7372778216,35611000
973836630,1731252691,33774000
3166708867,1299508152,37203000
1637117871,8856050181,58963000
6908678190,10899241775,43328000
3745800603,3393215813,19207000
21166439,5197333004,51598000
5429500621,6296991910,44275000
2426796695,3890768746,48527000
9696732347,4981351130,52844000
7411120785,3929586479,52762000
3757187620,5158252328,36332000
2570505523,10164488968,50347000
10218003273,392084544,41716000
4034264070,9848969463,35938000
1287324314,7097204321,33089000
10598696498,6178361630,30337000
9845545385,10340090995,40181000
10549251797,1090275487,34539000
1841609588,10370091181,48840000
10909875768,1299368783,41782000
2652886453,3283388279,47179000
7324738350,7542415350,52860000
6185140043,9030259070,52527000
1246252504,5156783197,47195000
8809617811,8626813439,46565000
10656939297,9674942295,41324000
7219332516,4504185654,34331000
3355454552,1042086655,35595000
8814094783,7235384263,54903000
5301817015,7976078517,51890000
10130354209,218623384,46791000
8468158115,6611571549,24584000
8812517269,8830971566,34853000
495683504,2134390013,35650000
528728853,9837779808,46957000
10861352066,5555805703,34772000
3995356913,7666441500,39924000
5223843887,8836730946,41351000
2218873956,9674685341,27059000
9045338489,5144398565,32217000
4556825392,8178814652,37361000
7786839961,6579349306,52756000
4663106293,1039758010,31815000
1620670985,1718114543,36593000
6908587867,1666358841,42558000
10386130955,8928700493,52870000
7686160671,2448600790,45347000
2121275695,4695279733,42267000
4311565151,6380501150,43991000
6154578440,10459826902,35621000
7261563355,349735457,28558000
3099611813,1595500109,44008000
4016732279,7453090723,55342000
4043084452,814772206,30593000
6450104949,10311238485,33565000
4685661541,2612585130,48495000
5405383959,8464513236,55848000
6832738145,4614008445,33880000
2176160917,8918074033,59686000
6764533974,5550752409,55503000
183133480,1582190572,37399000
7949917795,10582745192,51373000
6401634309,10088756744,56367000
10265700692,2270296381,39722000
8238939649,3497453721,52536000
982225268,1654491242,39376000
7748133758,5677119231,43910000
4489288678,4794681315,44272000
3712050952,3700009299,32076000
1774416827,10176012556,54797000
6236606880,4512183237,47505000
5009706006,3362999946,37825000
6630257281,8893365495,31752000
22581679,1959473276,44326000
4494538817,463053133,42787000
9609292911,8186515383,38514000
5661885618,8363080819,38198000
5091232836,9395220452,26920000
2252738048,7114064054,46650000
9656572165,3526405217,38085000
10090227004,3391807305,41387000
4590903919,7296744353,42085000
5002997814,1892030622,31269000
9321001409,1720584945,36862000
9783670538,2362403553,47364000
445394594,5368621497,50739000
4901150626,10689014298,25785000
4589100806,5330946325,41546000
10343357748,5958857683,32684000
4712644241,6378089743,57617000
9074114571,175097111,44515000
4996702686,9984851955,54898000
6199875474,7373244924,37204000
3406063361,3786633,48125000
8559838315,4955784877,41246000
10695329786,5881501334,52913000
1735505190,10567711518,35206000
738936396,2975967139,55422000
4614918097,86319236,50143000
2921951824,2177910524,49144000
3020151646,917752936,45570000
5915718947,8006195351,47102000
5734234551,1480933058,36426000
2464836528,2232760439,39392000
2012650892,8093810412,34205000
3979099638,613032000,40184000
3646237245,1855730501,39637000
3759026948,3915421585,49217000
1891978782,2196675097,43505000
9911980806,8354901583,40472000
340163289,9405211285,44506000
9920783955,2672613693,42135000
3334914250,8134404494,51138000
8525392598,2838319509,52917000
2651191596,5883155975,48995000
10367336778,4064860959,42284000
8452229097,3255787483,40723000
7991802854,8021322550,49118000
8193042435,8683004740,39609000
4612637045,2548326689,44044000
2329677659,7702243571,41370000
7527327911,4111951342,41786000
3205741391,4411807531,51389000
4786783198,6115512610,41902000
5410791899,3842589749,40891000
6315412445,6702435587,34704000
10486709444,5306190887,31157000
6340492351,1146698079,57885000
283146668,1435897558,24256000
6342707102,7035142890,26557000
8191988656,8778162140,52844000
5655877912,9536109595,48322000
7182281271,9696769589,35918000
5386111280,4907654223,32156000
4497782875,1232305735,35309000
10834457292,9871642764,45758000
8602167487,7452911208,53903000
3711623405,9560748546,50515000
5885778489,6252187599,43998000
5097671914,1156912016,37055000
3713967541,4191189760,41171000
8092389516,10909333056,40098000
6985894559,6240111220,30908000
864640914,10656600531,42459000
8832161255,7839989536,56802000
8476652652,1480790497,50637000
7674273138,7986896584,55446000
8706147127,8983157560,42167000
433813950,4651874754,54092000
9358471256,2800406581,54073000
9277634135,321425567,48220000
7297608492,8522225169,57898000
5121398913,657828352,39174000
5318814995,3644643624,37039000
4838568637,5312122349,39172000
7283608216,2819411684,35588000
5363349161,8086314227,30625000
6953015995,3701624457,34795000
6496618792,6299643078,43975000
444767449,9002665411,58721000
3374338173,38275278,36138000
6961474289,866612618,49048000
464904774,3807975283,42394000
220153995,116454886,45611000
2427924474,10683052655,61296000
8236088100,7284736227,50586000
5800872535,10114885483,43224000
3098781466,3327822044,37312000
3486569454,4776461459,34349000
5605874580,766798532,44022000
7400348636,4510474791,31662000
8104782096,7167692232,32694000
8803424337,6748305311,41697000
7392628377,1230010104,26758000
1437488455,7178017168,38242000
2892332209,7668925601,44049000
8462128800,8999558041,48484000
8263266806,2721304669,47857000
6852941262,6833965807,33938000
10623457433,5148148950,38281000
8172140135,3225551566,45030000
1988249768,2696446362,43905000
9491552895,4841581632,40831000
4027997581,8619343303,29254000
6156512065,7026310567,26747000
6910111209,7053669375,21924000
2151455664,7189531263,34642000
6819437644,10251783766,39722000
5261949728,1996961772,47287000
6552458423,3534455174,34794000
5029230068,5515870183,39794000
712392477,9114931144,38285000
9789988791,6259150604,41909000
2654327986,1125093387,45683000
748217833,10736115536,49451000
8759408571,7926962180,26632000
8008495543,2108155554,31994000
9693874584,2442374625,43259000
9502151466,3331462111,31141000
3960595501,4398618084,36305000
8548930503,6048602054,43249000
3623493672,6379941796,39039000
3900785645,6895714635,39348000
3551801746,8891106862,28596000
2982388483,117465459,42865000
9770172553,2563057355,31910000
2234069098,6473620282,50583000
2260904086,10864675868,44988000
5400469744,7208207147,36193000
6494276584,6521270034,26933000
62092406,3544388305,27096000
2329495406,4219018470,50265000
8519695003,9717135501,52631000
8955154471,9649826573,49491000
1380318159,21480098,42982000
8464349938,7358941107,46263000
9478687894,2633674948,43785000
1596859675,6981724140,41081000
1959862899,2904635858,41744000
1142865381,9607862680,41548000
7523967233,6243763539,46431000
3179883901,8584688544,42455000
2076992783,857414728,51906000
2644456236,5778689426,42592000
5010927025,10416420772,39004000
9059100253,8455089921,39659000
3137496660,9337034950,37539000
5339908912,9536477916,43731000
5224535761,9377848225,38282000
1884975723,3935001187,50826000
9661814207,5632560555,34762000
1274779217,7537789093,53648000
9164922616,8841003743,40556000
504686816,310597856,26680000
567955469,7726140877,47987000
1656548051,6959717094,50409000
6525029096,9913973213,41630000
7744435349,1080517386,49522000
6773061499,8654016827,41403000
8206598817,10392339619,40066000
2037485244,553955205,58732000
7684993397,7045484853,42332000
10769441575,4160865984,43173000
1559642494,10345766007,36373000
9271207087,7038843238,31492000
9112603031,3528823987,31380000
4419961172,3279741974,41803000
2047303862,1609663197,47077000
6869957025,2511891505,39522000
6113250331,4717403003,48181000
10824503241,9052633179,33342000
8599077459,8315146351,38417000
5047278712,1585156243,48129000
8105169133,9292772528,37329000
5245112051,5240077097,49077000
55624497,282969117,39092000
7369055293,3673264009,34650000
4278621208,4448192453,41773000
10945769665,8022445442,43795000
1697081698,10194468903,40876000
5087168330,6024941256,41356000
4403325061,10957404004,46080000
1922780079,10822100686,31108000
5923527290,5604634163,26973000
3017350371,7228735211,51926000
7125574769,9258405878,44973000
10642392007,3354487826,31862000
6438435458,1908912661,40584000
3925839912,4169500893,50860000
3147247505,400656972,44177000
1790789266,5924477485,31088000
9651626911,2173950214,32181000
6043753904,4159030102,38794000
8344625516,10226170392,33432000
6721283383,5714011527,34731000
925536735,10874952289,41482000
2660495496,1811563786,29137000
10602154984,8316692127,32030000
6036000814,1741699907,44012000
4953372490,4313064582,44302000
7003118666,1154323691,32126000
6365924951,5002930835,45800000
4445401066,10036656195,29046000
4567971365,9819527375,29499000
6301639469,3066651133,56580000
6964710681,7484147814,32095000
4727399632,8753845262,45553000
2158829419,4685974146,23562000
3794112584,9042326404,41715000
1213930902,2193026259,45239000
9017069481,4299765314,34883000
7390226600,9398501756,35886000
6368325017,384040315,49126000
843263016,3112009576,37754000
7758625605,8966462533,41027000
6091809561,9776992603,50463000
7767031241,1843784935,41919000
3878288583,7093665565,44221000
4937666182,10523385873,37053000
2130290385,2964514745,34949000
6541709650,157106037,35605000
4621882080,9690101922,34453000
7782834763,3598700729,48940000
8613146897,9464121620,46558000
5259732784,4225112141,39132000
45557334,5883679862,36985000
1885135269,1819710078,44171000
7110814363,2163042665,37041000
9554162379,7814497228,49490000
9907858924,8339662960,46944000
10541672228,2248005616,34795000
10691550366,6338628116,29901000
10662451700,3791086290,41327000
3706583531,4190964318,34173000
4000445232,9556751822,43944000
5625347948,10342022585,36382000
10746804779,3981854384,39009000
6612178014,316576021,39126000
7180542214,5153511387,41079000
7914541441,7111952932,35835000
1448792192,5646985119,48759000
9029848417,2282424749,35784000
10147896386,2002434941,52686000
1177439718,2679183341,47330000
6853991840,1839216084,31986000
7700052881,9212328501,37087000
1048049194,3139275644,54220000
672400147,9741647698,33888000
4626102103,6807467875,32159000
4951647167,6465738054,55667000
9577016520,7296425585,42214000
3653115190,1727273613,50309000
4161580956,4105280657,44080000
1808443820,4087663801,45682000
8754279823,752607071,35201000
8306960552,2845079424,32241000
848878674,8496433476,36040000
6924504724,5499708815,42339000
7994882575,3149012163,24567000
6387129134,7504866855,35644000
3106607808,663316105,43052000
2244077319,1161030713,40118000
727635525,4987840418,36408000
10029189621,5128597872,34985000
8272842742,4336495321,51153000
8409677827,5249593914,47363000
534439022,3422583916,41589000
9246908210,4844087785,36150000
8664032314,2767518396,42466000
211416513,847601948,46179000
7432513421,10604621964,44425000
8642661488,3714583258,52763000
9506284963,2959902033,53408000
1486655913,3630077852,41433000
8914746693,5944325222,54178000
5258216374,4447703359,39275000
9539313055,8019844227,36435000
10864441833,860999232,37455000
10828171767,6746374732,32795000
5067848476,9104701969,38754000
6865476617,4816526705,37508000
8942297628,5729286253,42989000
10091993436,10790170731,38223000
2094668977,958714119,42374000
8132241082,1329921444,33260000
6061854282,3597076936,41712000
5527747037,2789833557,44369000
10421385079,7599515591,38119000
7380934110,5243460889,27028000
4729490840,561674156,34983000
4248179470,3205186021,40665000
9399447025,8795924733,49039000
258179795,10506902537,58141000
10603726391,7839166841,36345000
688982750,8692886379,33032000
5391031947,6420390549,35697000
9834801689,1432701893,32049000
7219424281,8205147991,30472000
4322928187,5933306066,36655000
6163191115,4816731590,38554000
8701174209,6370113887,48802000
3930069931,8218556407,46495000
6054554672,7228069871,41115000
1017675338,2554813023,44690000
